,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
1000,2016-08-26,62.28,63.21,61.975,62.37,55.5226,1135514,0.0,1.0
1001,2016-08-25,62.0,62.45,61.51,61.9,55.1042,1450680,0.0,1.0
1002,2016-08-24,62.72,63.58,61.71,61.93,55.1309,1189296,0.0,1.0
1003,2016-08-23,61.91,63.29,61.871,62.64,55.763,1852384,0.0,1.0
1004,2016-08-22,62.0,62.0,61.34,61.8,55.0152,1385294,0.0,1.0
1005,2016-08-19,62.13,62.55,61.46,62.0,55.1932,1388425,0.0,1.0
1006,2016-08-18,62.15,62.5,61.795,62.23,55.398,1000989,0.0,1.0
1007,2016-08-17,62.1,62.27,61.67,62.05,55.2377,1274610,0.0,1.0
1008,2016-08-16,62.07,62.51,61.885,62.0,55.1932,1609915,0.0,1.0
1009,2016-08-15,61.87,62.45,61.62,62.13,55.309,1382305,0.0,1.0
1010,2016-08-12,61.31,61.95,61.03,61.7,54.9262,1624314,0.0,1.0
1011,2016-08-11,61.26,62.0,61.1,61.59,54.8282,1563791,0.0,1.0
1012,2016-08-10,61.18,61.66,60.94,61.25,54.5256,2396124,0.0,1.0
1013,2016-08-09,62.02,62.3,60.74,61.1,54.392,3539224,0.0,1.0
1014,2016-08-08,61.0,61.86,60.68,61.84,55.0508,3592672,0.0,1.0
1015,2016-08-05,63.04,63.6,60.73,60.81,54.1339,5439567,0.0,1.0
1016,2016-08-04,64.0,66.13,62.69,63.59,56.6087,8795389,0.0,1.0
1017,2016-08-03,69.31,70.37,68.8,69.49,61.8609,3674489,0.0,1.0
1018,2016-08-02,70.28,70.28,68.24,69.41,61.7897,2607137,0.0,1.0
1019,2016-08-01,70.09,70.7,69.4,70.45,62.7155,2078481,0.0,1.0
1020,2016-07-29,69.5,70.44,69.17,69.97,62.2882,2420622,0.0,1.0
1021,2016-07-28,71.1,71.69,69.67,71.23,63.4099,1568938,0.0,1.0
1022,2016-07-27,70.05,70.22,69.48,69.85,62.1814,1544054,0.0,1.0
1023,2016-07-26,70.05,71.06,69.66,69.94,62.2615,1338425,0.0,1.0
1024,2016-07-25,70.02,70.31,69.45,70.06,62.3683,1099133,0.0,1.0
1025,2016-07-22,69.14,70.23,68.49,70.09,62.3951,1254142,0.0,1.0
1026,2016-07-21,69.36,69.69,68.22,68.69,61.1488,1029809,0.0,1.0
1027,2016-07-20,68.58,69.8,68.11,69.29,61.6829,1228833,0.0,1.0
1028,2016-07-19,68.49,68.73,68.08,68.55,61.0241,734202,0.0,1.0
1029,2016-07-18,68.06,69.1099,67.87,68.74,61.1933,1086966,0.0,1.0
1030,2016-07-15,68.91,68.91,67.75,68.26,60.766,990690,0.0,1.0
1031,2016-07-14,69.36,69.9057,68.38,68.53,61.0063,1197262,0.0,1.0
1032,2016-07-13,69.89,70.36,68.2,68.59,61.0597,2552370,0.0,1.0
1033,2016-07-12,68.59,70.38,68.33,69.72,62.0657,2220535,0.0,1.0
1034,2016-07-11,67.19,68.53,67.18,68.2,60.7125,1310539,0.0,1.0
1035,2016-07-08,66.09,67.46,66.08,67.13,59.76,1495881,0.0,1.0
1036,2016-07-07,65.13,66.17,65.0,65.61,58.4069,1456693,0.0,1.0
1037,2016-07-06,63.88,65.12,63.81,64.98,57.8461,1512486,0.0,1.0
1038,2016-07-05,64.15,64.58,63.75,64.3,57.2407,1430042,0.0,1.0
1039,2016-07-01,64.3,65.36,64.28,64.61,57.5167,1066335,0.0,1.0
1040,2016-06-30,64.02,64.85,63.4,64.3,57.2407,1321134,0.0,1.0
1041,2016-06-29,61.97,64.23,61.87,63.89,56.8757,1966191,0.0,1.0
1042,2016-06-28,60.69,61.598,60.3,61.15,54.4365,1538798,0.0,1.0
1043,2016-06-27,61.2,61.665,58.955,60.03,53.4395,3190199,0.0,1.0
1044,2016-06-24,62.71,64.37,61.36,61.87,55.0775,4606873,0.0,1.0
1045,2016-06-23,65.32,66.44,65.02,65.98,58.7363,1442855,0.0,1.0
1046,2016-06-22,64.34,65.3,64.16,64.74,57.6324,912839,0.0,1.0
1047,2016-06-21,64.91,64.91,63.6301,64.51,57.4277,1026670,0.0,1.0
1048,2016-06-20,63.98,65.75,63.62,64.66,57.5612,2160949,0.0,1.0
1049,2016-06-17,64.06,64.77,62.85,63.08,56.1547,2014676,0.0,1.0
1050,2016-06-16,63.99,64.63,62.525,64.39,57.3208,1814719,0.0,1.0
1051,2016-06-15,65.43,66.22,64.7,64.84,57.7214,1574055,0.0,1.0
1052,2016-06-14,65.65,66.37,64.22,65.07,57.9262,1649849,0.0,1.0
1053,2016-06-13,67.02,68.59,66.01,66.11,58.852,1579391,0.0,1.0
1054,2016-06-10,68.76,69.15,66.9004,67.22,59.8401,1738379,0.0,1.0
1055,2016-06-09,69.02,70.51,68.85,69.47,61.8431,1151695,0.0,1.0
1056,2016-06-08,69.03,69.87,68.76,69.24,61.6384,1676216,0.0,1.0
1057,2016-06-07,69.78,69.95,68.05,68.63,61.0953,4475517,0.0,1.0
1058,2016-06-06,68.63,71.61,67.92,71.46,63.6146,3407673,0.0,1.0
1059,2016-06-03,68.3,68.41,67.16,68.16,60.6769,1404108,0.0,1.0
1060,2016-06-02,66.79,68.7599,66.27,68.63,61.0953,1284927,0.0,1.0
1061,2016-06-01,67.41,67.679,66.06,67.06,59.6977,863413,0.0,1.0
1062,2016-05-31,67.5,68.08,67.18,67.74,60.303,1566651,0.0,1.0
1063,2016-05-27,66.54,68.53,66.39,67.32,59.9292,1303586,0.0,1.0
1064,2016-05-26,66.84,67.35,65.8,66.6,59.2882,1001337,0.0,1.0
1065,2016-05-25,66.18,67.22,65.7,66.9,59.5553,1656713,0.0,1.0
1066,2016-05-24,66.92,67.83,66.02,66.07,58.8164,2302284,0.0,1.0
1067,2016-05-23,64.81,68.43,64.53,66.87,59.5286,3469388,0.0,1.0
1068,2016-05-20,63.54,65.19,63.41,64.53,57.4455,1798674,0.0,1.0
1069,2016-05-19,64.07,64.53,62.57,63.25,56.306,1594894,0.0,1.0
1070,2016-05-18,65.28,65.65,63.41,64.17,57.125,2143874,0.0,1.0
1071,2016-05-17,64.95,66.8,64.91,65.79,58.5671,2774216,0.0,1.0
1072,2016-05-16,64.51,65.25,64.24,64.9,57.7748,1187654,0.0,1.0
1073,2016-05-13,63.71,64.91,63.67,64.46,57.3831,1966283,0.0,1.0
1074,2016-05-12,66.05,66.05,63.16,63.78,56.7778,2495409,0.0,1.0
1075,2016-05-11,66.21,66.4,65.22,65.67,58.4603,2264331,0.0,1.0
1076,2016-05-10,63.57,66.89,63.56,66.1,58.8431,3416923,0.0,1.0
1077,2016-05-09,62.38,64.95,62.15,63.09,56.1636,3449066,0.0,1.0
1078,2016-05-06,61.6,62.09,59.64,62.07,55.2555,3181518,0.0,1.0
1079,2016-05-05,61.0,65.8,60.56,62.04,55.2288,7308906,0.0,1.0
1080,2016-05-04,64.28,64.82,62.67,63.13,56.1992,4826901,0.0,1.0
1081,2016-05-03,64.27,65.99,63.19,65.83,58.6027,3946442,0.0,1.0
1082,2016-05-02,64.42,65.24,63.9,64.89,57.7659,1832834,0.0,1.0
1083,2016-04-29,64.0,64.98,62.38,64.59,57.4989,1797504,0.0,1.0
1084,2016-04-28,64.12,65.0,63.44,63.6,56.6176,2886104,0.0,1.0
1085,2016-04-27,62.5,63.74,61.96,63.69,56.6977,1520460,0.0,1.0
1086,2016-04-26,62.53,63.5923,62.02,62.5,55.6383,1248951,0.0,1.0
1087,2016-04-25,63.17,63.47,62.0,62.55,55.6828,1049499,0.0,1.0
1088,2016-04-22,63.47,64.55,62.97,63.34,56.3861,1442201,0.0,1.0
1089,2016-04-21,64.65,65.0,63.39,63.81,56.8045,1193281,0.0,1.0
1090,2016-04-20,64.7,64.84,63.64,64.39,57.3208,1059518,0.0,1.0
1091,2016-04-19,65.88,65.88,63.9863,64.54,57.4544,2299960,0.0,1.0
1092,2016-04-18,63.06,65.64,62.69,65.44,58.2556,1904566,0.0,1.0
1093,2016-04-15,63.6,63.77,62.29,63.0,56.0834,1352627,0.0,1.0
1094,2016-04-14,63.85,64.27,63.032,63.51,56.5374,1032688,0.0,1.0
1095,2016-04-13,61.96,63.86,61.8,63.79,56.7867,2267406,0.0,1.0
1096,2016-04-12,60.56,61.49,60.2,61.44,54.6947,1801036,0.0,1.0
1097,2016-04-11,62.48,62.86,60.55,60.59,53.938,2043410,0.0,1.0
1098,2016-04-08,64.07,64.58,61.7,62.24,55.4069,2389136,0.0,1.0
1099,2016-04-07,65.23,65.5077,62.58,63.35,56.395,2378795,0.0,1.0
1100,2016-04-06,64.39,65.76,63.85,65.53,58.3357,1137709,0.0,1.0
1101,2016-04-05,64.09,64.79,63.09,63.96,56.938,1801696,0.0,1.0
1102,2016-04-04,67.44,67.5,64.93,65.09,57.944,1155235,0.0,1.0
1103,2016-04-01,66.05,67.39,65.1,67.23,59.849,1725257,0.0,1.0
1104,2016-03-31,66.0,66.845,65.33,66.5,59.1992,1701402,0.0,1.0
1105,2016-03-30,65.93,68.07,65.83,66.58,59.2704,2249809,0.0,1.0
1106,2016-03-29,62.79,65.91,62.02,65.58,58.3802,2549599,0.0,1.0
1107,2016-03-28,62.61,63.14,61.53,62.51,55.6472,1309485,0.0,1.0
1108,2016-03-24,61.72,62.44,60.5,62.23,55.398,1683395,0.0,1.0
1109,2016-03-23,64.16,64.3396,61.5075,61.74,54.9618,2097281,0.0,1.0
1110,2016-03-22,64.0,65.08,63.65,64.04,57.0093,2060248,0.0,1.0
1111,2016-03-21,64.4,65.79,64.36,65.71,58.4959,1519147,0.0,1.0
1112,2016-03-18,65.25,65.27,63.45,64.31,57.2496,4861334,0.0,1.0
1113,2016-03-17,67.22,68.218,65.25,65.31,58.1398,2083904,0.0,1.0
1114,2016-03-16,66.82,67.74,66.0101,67.48,60.0716,1869483,0.0,1.0
1115,2016-03-15,66.43,66.97,65.55,66.8,59.4662,2353624,0.0,1.0
1116,2016-03-14,63.08,68.28,63.0501,66.54,59.2348,5466989,0.0,1.0
1117,2016-03-11,61.81,63.75,61.38,63.7,56.7066,1597813,0.0,1.0
1118,2016-03-10,61.45,61.86,59.33,61.02,54.3208,2228965,0.0,1.0
1119,2016-03-09,62.65,63.61,60.02,60.98,54.2852,2732523,0.0,1.0
1120,2016-03-08,65.11,65.95,62.49,62.57,55.7006,2078660,0.0,1.0
1121,2016-03-07,65.04,66.23,63.7,65.5,58.309,1983211,0.0,1.0
1122,2016-03-04,65.85,65.91,64.22,65.1,57.9529,1550729,0.0,1.0
1123,2016-03-03,65.05,66.62,64.45,65.57,58.3713,1594075,0.0,1.0
1124,2016-03-02,66.07,66.425,64.53,65.32,58.1487,1806731,0.0,1.0
1125,2016-03-01,63.21,66.39,62.73,66.1,58.8431,2970509,0.0,1.0
1126,2016-02-29,62.28,63.3,61.81,62.6,55.7274,2248288,0.0,1.0
1127,2016-02-26,62.19,62.95,61.68,62.38,55.5315,1677331,0.0,1.0
1128,2016-02-25,60.83,62.07,59.76,62.05,55.2377,1244134,0.0,1.0
1129,2016-02-24,60.0,61.155,58.53,60.66,54.0003,2502986,0.0,1.0
1130,2016-02-23,63.0,63.21,60.385,60.7,54.0359,2534005,0.0,1.0
1131,2016-02-22,61.8,63.51,61.37,63.11,56.1814,2022572,0.0,1.0
1132,2016-02-19,62.7,63.77,61.38,63.42,56.4573,1770758,0.0,1.0
1133,2016-02-18,65.41,65.99,62.39,63.07,56.1458,2286019,0.0,1.0
1134,2016-02-17,65.02,67.0,64.07,65.35,58.1754,3337235,0.0,1.0
1135,2016-02-16,60.39,63.47,59.95,63.32,56.3683,3093796,0.0,1.0
1136,2016-02-12,61.0,61.07,57.85,59.9,53.3238,4257744,0.0,1.0
1137,2016-02-11,60.92,64.75,59.49,61.07,54.3653,9480481,0.0,1.0
1138,2016-02-10,54.9,55.99,53.48,54.35,48.3831,4731478,0.0,1.0
1139,2016-02-09,55.32,57.17,53.51,54.09,48.1516,2689088,0.0,1.0
1140,2016-02-08,57.01,57.84,55.285,55.88,49.7451,4265367,0.0,1.0
1141,2016-02-05,63.27,63.575,57.2901,58.37,51.9618,5109284,0.0,1.0
1142,2016-02-04,62.89,64.52,62.31,63.81,56.8045,1802391,0.0,1.0
1143,2016-02-03,63.7,64.26,60.88,62.77,55.8787,2068481,0.0,1.0
1144,2016-02-02,66.47,66.84,62.1,63.0,56.0834,3028830,0.0,1.0
1145,2016-02-01,66.52,67.64,65.8,67.19,59.8134,1793687,0.0,1.0
1146,2016-01-29,67.31,68.12,66.37,66.76,59.4306,2624427,0.0,1.0
1147,2016-01-28,67.29,68.1,65.0,67.32,59.9292,2710621,0.0,1.0
1148,2016-01-27,65.8112,69.14,65.42,67.54,60.125,3199382,0.0,1.0
1149,2016-01-26,69.92,70.44,67.44,69.69,62.039,2445487,0.0,1.0
1150,2016-01-25,70.76,71.01,69.23,69.49,61.8609,1117965,0.0,1.0
1151,2016-01-22,70.68,72.45,69.77,70.65,62.8936,1009838,0.0,1.0
1152,2016-01-21,69.29,72.46,68.17,69.51,61.8787,1577910,0.0,1.0
1153,2016-01-20,70.03,70.9,65.78,69.26,61.6562,2480196,0.0,1.0
1154,2016-01-19,71.34,72.34,70.07,71.19,63.3743,2509939,0.0,1.0
1155,2016-01-15,69.77,70.69,68.88,70.63,62.8758,2911221,0.0,1.0
1156,2016-01-14,73.21,73.36,69.27,71.92,64.0241,2897200,0.0,1.0
1157,2016-01-13,77.48,78.0,71.58,72.94,64.9322,2893206,0.0,1.0
1158,2016-01-12,77.18,78.8,76.34,77.36,68.8669,1189363,0.0,1.0
1159,2016-01-11,76.66,77.31,75.6,76.95,68.5019,1357389,0.0,1.0
1160,2016-01-08,77.77,78.6,75.92,76.18,67.8164,1447745,0.0,1.0
1161,2016-01-07,78.33,78.94,76.81,77.69,69.1607,1945155,0.0,1.0
1162,2016-01-06,81.34,81.74,79.23,80.1,71.3061,2521661,0.0,1.0
1163,2016-01-05,83.39,83.97,80.95,81.93,72.9352,1450825,0.0,1.0
1164,2016-01-04,83.64,83.76,82.02,82.98,73.8699,1733885,0.0,1.0
1165,2015-12-31,85.87,86.584,85.2,85.25,75.8907,551645,0.0,1.0
1166,2015-12-30,86.39,86.83,85.9403,86.15,76.6919,573692,0.0,1.0
1167,2015-12-29,86.0,86.93,85.4501,86.51,77.0124,582913,0.0,1.0
1168,2015-12-28,84.98,85.46,84.17,85.2,75.8462,1386116,0.0,1.0
1169,2015-12-24,85.09,85.93,84.605,85.45,76.0687,822998,0.0,1.0
1170,2015-12-23,84.78,85.15,83.66,84.88,75.5613,1155534,0.0,1.0
1171,2015-12-22,84.48,84.65,83.02,84.4,75.134,670910,0.0,1.0
1172,2015-12-21,85.0,85.7899,83.18,84.12,74.8847,878002,0.0,1.0
1173,2015-12-18,84.94,85.74,83.84,84.35,75.0895,2336466,0.0,1.0
1174,2015-12-17,87.17,87.26,85.21,85.38,76.0064,1095495,0.0,1.0
1175,2015-12-16,86.68,87.5,84.61,86.88,77.3417,1533340,0.0,1.0
1176,2015-12-15,84.27,87.08,83.84,85.91,76.4782,1599684,0.0,1.0
1177,2015-12-14,82.39,84.19,82.05,83.8,74.5999,1447124,0.0,1.0
1178,2015-12-11,82.39,83.47,82.0,82.48,73.4248,941351,0.0,1.0
1179,2015-12-10,83.84,84.14,82.65,83.52,74.3506,1219231,0.0,1.0
1180,2015-12-09,82.75,84.17,82.138,82.41,73.3625,971471,0.0,1.0
1181,2015-12-08,82.54,83.84,81.89,83.2,74.0657,881003,0.0,1.0
1182,2015-12-07,83.99,84.48,82.37,83.07,73.95,1606913,0.0,1.0
1183,2015-12-04,83.06,84.71,82.33,84.37,75.1073,1712609,0.0,1.0
1184,2015-12-03,82.74,84.91,82.581,83.14,74.0123,2117356,0.0,1.0
1185,2015-12-02,82.56,83.32,82.24,82.92,73.8165,1121359,0.0,1.0
1186,2015-12-01,82.85,83.44,82.479,82.93,73.8254,981318,0.0,1.0
1187,2015-11-30,82.81,82.98,81.774,82.37,73.3269,1284856,0.0,1.0
1188,2015-11-27,82.8,83.35,82.31,82.79,73.7008,558528,0.0,1.0
1189,2015-11-25,82.9,83.17,82.27,82.77,73.683,858845,0.0,1.0
1190,2015-11-24,83.93,83.93,81.88,82.98,73.8699,2141569,0.0,1.0
1191,2015-11-23,84.92,86.195,84.33,84.8,75.4901,2009452,0.0,1.0
1192,2015-11-20,85.01,85.87,84.09,84.98,75.6503,2166254,0.0,1.0
1193,2015-11-19,83.55,85.22,83.06,84.55,75.2675,2519401,0.0,1.0
1194,2015-11-18,78.87,83.77,78.81,83.68,74.493,3233963,0.0,1.0
1195,2015-11-17,78.37,79.61,77.42,78.12,69.5435,1517256,0.0,1.0
1196,2015-11-16,77.5,78.56,75.78,78.55,69.9263,1883715,0.0,1.0
1197,2015-11-13,78.61,79.15,76.8,77.95,69.3921,2046400,0.0,1.0
1198,2015-11-12,79.16,80.52,78.64,79.15,70.4604,1643982,0.0,1.0
1199,2015-11-11,78.97,81.13,78.145,79.74,70.9856,2205066,0.0,1.0
1200,2015-11-10,76.92,78.53,76.79,78.35,69.7482,2298340,0.0,1.0
1201,2015-11-09,76.44,77.65,74.815,77.12,68.6532,3653954,0.0,1.0
1202,2015-11-06,74.49,77.97,73.57,77.42,68.9203,8422654,0.0,1.0
1203,2015-11-05,83.95,84.56,82.76,83.11,73.9856,3309442,0.0,1.0
1204,2015-11-04,81.81,83.2,81.63,82.62,73.5494,1475385,0.0,1.0
1205,2015-11-03,83.31,84.04,82.05,82.25,73.22,2209200,0.0,1.0
1206,2015-11-02,83.67,83.72,82.27,83.16,74.0301,1612202,0.0,1.0
1207,2015-10-30,81.27,84.7,80.76,83.78,74.5821,2182164,0.0,1.0
1208,2015-10-29,81.26,82.02,80.74,80.93,72.045,1780942,0.0,1.0
1209,2015-10-28,81.77,82.35,80.87,81.3,72.3743,1611853,0.0,1.0
1210,2015-10-27,81.99,82.46,80.74,81.76,72.7838,1395428,0.0,1.0
1211,2015-10-26,82.95,84.07,82.53,83.65,74.4663,1451798,0.0,1.0
1212,2015-10-23,85.07,85.15,82.3,82.9,73.7987,2507132,0.0,1.0
1213,2015-10-22,82.4,83.71,81.47,83.56,74.3862,1855878,0.0,1.0
1214,2015-10-21,84.8,84.8,82.0,82.17,73.1488,1361949,0.0,1.0
1215,2015-10-20,84.3,85.08,83.44,84.25,75.0005,1607060,0.0,1.0
1216,2015-10-19,83.39,85.16,82.53,84.14,74.9025,2316566,0.0,1.0
1217,2015-10-16,83.7,83.72,81.0901,83.2,74.0657,2537980,0.0,1.0
1218,2015-10-15,83.21,83.55,79.82,83.36,74.2082,4997502,0.0,1.0
1219,2015-10-14,81.98,84.5,78.2,83.72,74.5287,19927605,0.0,1.0
1220,2015-10-13,67.13,68.3,66.43,66.69,59.3683,819626,0.0,1.0
1221,2015-10-12,68.01,68.5,66.71,67.48,60.0716,779228,0.0,1.0
1222,2015-10-09,69.34,69.38,67.57,67.98,60.5167,1489599,0.0,1.0
1223,2015-10-08,67.4,69.65,67.4,69.58,61.941,1063330,0.0,1.0
1224,2015-10-07,67.19,68.43,66.14,67.73,60.2941,955957,0.0,1.0
1225,2015-10-06,67.2,68.16,66.76,66.84,59.5019,1515108,0.0,1.0
1226,2015-10-05,67.3,67.78,66.81,67.24,59.8579,1224512,0.0,1.0
1227,2015-10-02,63.23,66.36,63.07,66.36,59.0746,1273888,0.0,1.0
1228,2015-10-01,63.24,64.34,63.0,64.13,57.0894,1641629,0.0,1.0
1229,2015-09-30,64.01,64.3184,62.62,63.02,56.1012,1551462,0.0,1.0
1230,2015-09-29,62.97,63.96,62.24,63.42,56.4573,1181481,0.0,1.0
1231,2015-09-28,64.7,65.3,62.79,62.88,55.9766,1515281,0.0,1.0
1232,2015-09-25,65.74,66.485,64.34,64.89,57.7659,1299831,0.0,1.0
1233,2015-09-24,65.1,65.7,64.37,65.46,58.2734,1480102,0.0,1.0
1234,2015-09-23,67.08,67.72,65.66,65.69,58.4781,1114474,0.0,1.0
1235,2015-09-22,67.73,68.38,66.53,67.2,59.8223,1277211,0.0,1.0
1236,2015-09-21,68.87,69.3,67.99,68.38,60.8728,883628,0.0,1.0
1237,2015-09-18,69.21,70.0999,68.4,68.64,61.1042,1917877,0.0,1.0
1238,2015-09-17,69.85,70.49,69.1,69.89,62.217,2393022,0.0,1.0
1239,2015-09-16,70.36,70.74,69.23,69.9,62.2259,2070519,0.0,1.0
1240,2015-09-15,67.41,70.34,66.27,70.06,62.3683,2392609,0.0,1.0
1241,2015-09-14,67.16,68.34,66.4,67.79,60.3476,1270048,0.0,1.0
1242,2015-09-11,67.36,67.86,65.62,66.92,59.5731,1881639,0.0,1.0
1243,2015-09-10,66.63,68.4,66.34,67.49,60.0805,1908136,0.0,1.0
1244,2015-09-09,68.32,68.53,66.75,66.92,59.5731,1516492,0.0,1.0
1245,2015-09-08,67.5,68.09,67.36,67.6,60.1784,2224615,0.0,1.0
1246,2015-09-04,68.6,68.74,67.12,67.21,59.8312,1576773,0.0,1.0
1247,2015-09-03,69.86,71.16,69.16,69.47,61.8431,2235334,0.0,1.0
1248,2015-09-02,69.34,69.96,68.45,69.73,62.0746,1031129,0.0,1.0
1249,2015-09-01,68.16,69.53,67.89,68.19,60.7036,1942435,0.0,1.0
1250,2015-08-31,70.11,70.84,69.52,69.9,62.2259,1302996,0.0,1.0
1251,2015-08-28,69.72,70.88,69.2,70.6,62.8491,1230461,0.0,1.0
1252,2015-08-27,69.23,70.76,68.66,70.34,62.6176,1596851,0.0,1.0
1253,2015-08-26,67.83,68.72,65.79,68.38,60.8728,3287961,0.0,1.0
1254,2015-08-25,68.63,69.8,66.25,66.54,59.2348,2429928,0.0,1.0
1255,2015-08-24,65.65,69.06,62.5,66.27,58.9944,2717621,0.0,1.0
1256,2015-08-21,69.79,71.12,69.01,69.51,61.8787,2571965,0.0,1.0
1257,2015-08-20,70.79,71.75,70.21,70.38,62.6532,1995229,0.0,1.0
1258,2015-08-19,71.87,72.18,71.14,71.75,63.8728,1552540,0.0,1.0
1259,2015-08-18,73.47,73.47,71.91,72.26,64.3268,1337450,0.0,1.0
1260,2015-08-17,72.3,73.57,71.07,73.5,65.4307,1133020,0.0,1.0
1261,2015-08-14,71.84,72.91,71.55,72.49,64.5316,1123589,0.0,1.0
1262,2015-08-13,73.27,73.8763,71.3,71.7,63.8283,2278887,0.0,1.0
1263,2015-08-12,73.54,73.85,71.53,73.5,65.4307,2237658,0.0,1.0
1264,2015-08-11,74.55,75.05,73.83,74.67,66.4722,1886776,0.0,1.0
1265,2015-08-10,75.2,75.7,73.87,75.31,67.042,1701609,0.0,1.0
1266,2015-08-07,76.24,76.41,73.85,74.32,66.1607,1938404,0.0,1.0
1267,2015-08-06,77.95,78.1245,74.78,76.12,67.763,2371670,0.0,1.0
1268,2015-08-05,79.68,80.24,77.92,77.96,69.401,1883852,0.0,1.0
1269,2015-08-04,78.64,79.28,78.04,78.4,69.7927,1218406,0.0,1.0
1270,2015-08-03,79.39,80.05,78.23,78.85,70.1933,1440735,0.0,1.0
1271,2015-07-31,78.79,79.42,77.32,79.38,70.6651,2082405,0.0,1.0
1272,2015-07-30,79.6,79.64,77.75,78.69,70.0509,2395304,0.0,1.0
1273,2015-07-29,78.84,80.1,78.78,79.71,70.9589,1833510,0.0,1.0
1274,2015-07-28,80.85,80.85,79.17,79.34,70.6295,2622050,0.0,1.0
1275,2015-07-27,80.35,82.47,78.9301,80.6,71.7512,3158883,0.0,1.0
1276,2015-07-24,84.535,86.36,80.39,80.86,71.9826,7178573,0.0,1.0
1277,2015-07-23,92.19,94.0,91.8,93.37,83.1192,4130338,0.0,1.0
1278,2015-07-22,92.59,93.7,91.58,91.75,81.6771,1600234,0.0,1.0
1279,2015-07-21,92.31,92.71,90.06,92.55,82.3892,1801505,0.0,1.0
1280,2015-07-20,92.68,92.8,91.23,91.99,81.8907,1284650,0.0,1.0
1281,2015-07-17,91.3,92.75,90.87,92.18,82.0599,1305758,0.0,1.0
1282,2015-07-16,91.02,91.81,89.98,91.11,81.1073,1063482,0.0,1.0
1283,2015-07-15,89.41,90.96,89.03,90.38,80.4575,1040274,0.0,1.0
1284,2015-07-14,89.97,91.13,89.41,89.68,79.8343,1377766,0.0,1.0
1285,2015-07-13,89.41,90.73,89.05,90.3,80.3863,1319810,0.0,1.0
1286,2015-07-10,87.17,88.57,86.56,88.44,78.7305,1029170,0.0,1.0
1287,2015-07-09,86.53,87.47,85.96,85.96,76.5227,990048,0.0,1.0
1288,2015-07-08,85.6,86.73,85.15,85.58,76.1845,1030292,0.0,1.0
1289,2015-07-07,87.03,87.19,84.88,86.83,77.2972,1214482,0.0,1.0
1290,2015-07-06,86.5,86.99,85.898,86.89,77.3506,1150494,0.0,1.0
1291,2015-07-02,87.01,87.6699,86.21,86.87,77.3328,1028351,0.0,1.0
1292,2015-07-01,88.0,88.78,86.53,86.9,77.3595,958210,0.0,1.0
1293,2015-06-30,87.01,87.61,86.02,87.14,77.5732,1273076,0.0,1.0
1294,2015-06-29,87.66,88.5,85.55,85.77,76.3536,1225790,0.0,1.0
1295,2015-06-26,87.97,88.91,87.97,88.84,79.0865,1160943,0.0,1.0
1296,2015-06-25,89.15,89.15,87.96,88.16,78.4812,902616,0.0,1.0
1297,2015-06-24,89.93,90.14,88.42,88.98,79.2112,1319651,0.0,1.0
1298,2015-06-23,90.73,90.81,89.41,90.24,80.3328,1623654,0.0,1.0
1299,2015-06-22,91.15,92.0,90.11,90.74,80.778,1704690,0.0,1.0
1300,2015-06-19,90.69,91.28,89.56,90.94,80.956,3659165,0.0,1.0
1301,2015-06-18,85.77,91.42,85.65,90.67,80.7156,8555800,0.0,1.0
1302,2015-06-17,76.62,88.79,75.89,87.65,78.0272,15024654,0.0,1.0
1303,2015-06-16,75.56,76.778,75.56,76.45,68.0568,962179,0.0,1.0
1304,2015-06-15,75.51,76.0,74.76,75.83,67.5049,1195991,0.0,1.0
1305,2015-06-12,75.86,76.29,75.48,76.1,67.7452,930823,0.0,1.0
1306,2015-06-11,76.64,77.09,75.92,76.26,67.8877,1287746,0.0,1.0
1307,2015-06-10,75.63,76.98,75.63,76.475,68.0791,1167588,0.0,1.0
1308,2015-06-09,75.35,75.73,74.8,75.21,66.9529,810427,0.0,1.0
1309,2015-06-08,76.29,76.49,75.42,75.485,67.1978,1894142,0.0,1.0
1310,2015-06-05,74.96,76.51,74.7,76.41,68.0212,1640480,0.0,1.0
1311,2015-06-04,74.68,75.15,74.1425,75.12,66.8728,1741807,0.0,1.0
1312,2015-06-03,76.03,76.22,74.76,75.07,66.8283,1828929,0.0,1.0
1313,2015-06-02,76.15,77.06,75.762,76.32,67.9411,982286,0.0,1.0
1314,2015-06-01,76.24,76.94,75.7,76.51,68.1102,1431460,0.0,1.0
1315,2015-05-29,76.71,76.77,75.62,76.26,67.8877,2177302,0.0,1.0
1316,2015-05-28,78.26,78.54,76.79,76.8,68.3684,1066133,0.0,1.0
1317,2015-05-27,77.88,78.63,77.78,78.5,69.8817,1251631,0.0,1.0
1318,2015-05-26,80.11,80.57,77.69,77.77,69.2319,1802054,0.0,1.0
1319,2015-05-22,79.66,80.37,79.66,80.27,71.4574,1301762,0.0,1.0
1320,2015-05-21,79.72,80.19,79.03,79.3,70.5939,1401186,0.0,1.0
1321,2015-05-20,80.78,80.9299,79.0,79.77,71.0123,1790087,0.0,1.0
1322,2015-05-19,81.97,82.51,80.29,80.65,71.7957,1305018,0.0,1.0
1323,2015-05-18,81.86,82.36,81.34,81.49,72.5435,1840405,0.0,1.0
1324,2015-05-15,82.18,82.61,81.3,81.83,72.8462,891927,0.0,1.0
